institution_id,child,child_name
4210091810,2949033070,Medtronic (Ireland) (IE)
4210091810,4210105955,Medtronic (Spain) (ES)
4210091810,4210110243,Medtronic (United Kingdom) (GB)
4210091810,4210126314,Medtronic (Netherlands) (NL)
4210091810,4210141131,Medtronic (France) (FR)
4210091810,4210143842,Medtronic (Italy) (IT)
4210091810,4210148477,Medtronic (Germany) (DE)
4210091810,4210155395,Medtronic (Switzerland) (CH)
4210091810,4210159516,Medtronic (Canada) (CA)
4210091812,47396830,Bristol-Myers Squibb (Switzerland) (CH)
4210091812,157075465,Bristol-Myers Squibb (Germany) (DE)
4210091812,4210098725,Bristol-Myers Squibb (France) (FR)
4210091812,4210110605,Bristol-Myers Squibb (Canada) (CA)
4210091812,4210125795,Bristol-Myers Squibb (United Kingdom) (GB)
4210091812,4210134011,Bristol-Myers Squibb (Sweden) (SE)
4210091812,4210137003,Bristol-Myers Squibb (Belgium) (BE)
4210091812,4210139887,Bristol-Myers Squibb (India) (IN)
4210091812,4210148404,Bristol-Myers Squibb (Japan) (JP)
4210091812,4210149313,Bristol-Myers Squibb (Italy) (IT)
4210092882,1305001552,Grady Memorial Hospital (US)
4210094360,1315778391,Lehigh Valley Hospital-Pocono (US)
4210094360,4210133885,Lehigh Valley Hospital (US)
4210094889,4210090748,San Joaquin Valley Agricultural Sciences Center (US)
4210094889,4210091524,Northwest Watershed Research Center (US)
4210094889,4210091898,Western Human Nutrition Research Center (US)
4210094889,4210097548,Tree Fruit Research Laboratory (US)
4210094889,4210109795,National Clonal Germplasm Repository (US)
4210094889,4210128255,Daniel K. Inouye U.S. Pacific Basin Agricultural Research Center (US)
4210094889,4210131963,National Forage Seed Production Research Center (US)
4210094889,4210132739,Carl Hayden Bee Research Center (US)
4210094889,4210134284,Poisonous Plant Research Laboratory (US)
4210094889,4210140558,Western Regional Research Center (US)
4210094889,4210143278,Southwest Watershed Research Center (US)
4210094889,4210144272,U.S. Arid Land Agricultural Research Center (US)
4210094889,4210144282,Plant Gene Expression Center (US)
4210094889,4210148676,U.S. Salinity Laboratory (US)
4210094889,4210150399,Horticultural Crops Research Laboratory (US)
4210094889,4210157691,Northwest Irrigation and Soils Research Laboratory (US)
4210094901,2800015068,VA NY Harbor Healthcare System (US)
4210094901,4210087687,VA New Jersey Health Care System (US)
4210094901,4210095389,VA Western New York Healthcare System (US)
4210094901,4210107539,VA Finger Lakes Healthcare System (US)
4210094901,4210107572,VA Hudson Valley Health Care System (US)
4210094901,4210109353,Northport VA Medical Center (US)
4210094901,4210109456,Albany Stratton VA Medical Center Albany (US)
4210094901,4210114695,Syracuse VA Medical Center (US)
4210094901,4210116369,James J. Peters VA Medical Center (US)
4210094901,4210116763,Albany Research Institute (US)
4210095851,2800300635,Edith Nourse Rogers Memorial Veterans Hospital (US)
4210095851,2801671727,VA Boston Healthcare System (US)
4210095851,2802759389,Providence VA Medical Center (US)
4210095851,4210086971,VA Connecticut Healthcare System (US)
4210095851,4210098517,Manchester VA Medical Center (US)
4210095851,4210105577,VA Central Western Massachusetts Healthcare System (US)
4210095851,4210115518,Togus VA Medical Center (US)
4210095851,4210118357,White River Junction VA Medical Center (US)
4210097785,1292848113,Baptist Hospital of Miami (US)
4210098814,4210134769,University of Pittsburgh Medical Center (US)
4210100211,185848579,E Ink (South Korea) (KR)
4210101935,4210118328,University of Miami Hospital (US)
4210101935,4210150232,Miami Transplant Institute (US)
4210101935,4210157065,Sylvester Comprehensive Cancer Center (US)
4210102099,4210114783,VA Center for Clinical Management Research (US)
4210102099,4210122509,Ann Arbor VA Medical Center (US)
4210102181,883203835,Mallinckrodt (Ireland) (IE)
4210102705,4210123774,Maine Medical Center (US)
4210104314,135364568,New York Institute of Technology (CA)
4210104735,192454743,Sandia National Laboratories California (US)
4210106489,4210123017,Framingham Heart Study (US)
4210106879,22759111,Ohio University Lancaster (US)
4210106879,182441304,Ohio University Chillicothe (US)
4210107338,4210147900,Clinical Research Associates (US)
4210107338,4387153999,Flatiron Institute
4210108049,1326254912,Alfred I. duPont Hospital for Children (US)
4210108049,4210086066,Nemours Children’s Clinic (US)
4210108049,4210157309,Nemours Children's Clinic (US)
4210108049,4210158181,Nemours Children's Clinic (US)
4210108991,28927889,IQVIA (United Kingdom) (GB)
4210108991,4210096889,IQVIA (India) (IN)
4210108991,4210144377,IQVIA (France) (FR)
4210109567,19085752,National Center for Immunization and Respiratory Diseases (US)
4210109567,4210113904,National Center for HIV/AIDS Viral Hepatitis STD and TB Prevention (US)
4210109567,4210121439,National Center for Emerging and Zoonotic Infectious Diseases (US)
4210110664,4210167126,UCSF Helen Diller Family Comprehensive Cancer Center (US)
4210111804,4210166433,SangStat Medical Corporation (US)
4210111876,2801887358,Einstein Medical Center Philadelphia (US)
4210111876,4210130007,Moss Rehabilitation Hospital (US)
4210112371,129975664,Albert Einstein College of Medicine (US)
4210112371,2800750008,Burke Rehabilitation Hospital (US)
4210112371,2802321740,Sound Shore Medical Center (US)
4210112371,4210103271,White Plains Hospital (US)
4210112577,4210108458,Office of Multidisciplinary Activities (US)
4210112577,4210109808,Division of Materials Research (US)
4210112577,4210110509,Division of Chemistry (US)
4210112672,2801733747,Lexington VA Health Care System (US)
4210112672,4210086422,Memphis VA Medical Center (US)
4210112672,4210101790,VA Tennessee Valley Healthcare System (US)
4210112672,4210111273,Louisville VA Medical Center (US)
4210112672,4210127243,Mountain Home VA Healthcare System (US)
4210113540,4210089864,VA Salt Lake City Healthcare System (US)
4210113540,4210148403,VA Eastern Colorado Health Care System (US)
4210114115,4210085935,IBM Research - Almaden (US)
4210114115,4210103279,IBM Research - India (IN)
4210114115,4210113516,IBM Research - Brazil (BR)
4210114115,4210120068,IBM Research - Australia (AU)
4210114115,4210126328,IBM Research - Zurich (CH)
4210114115,4210145784,IBM Research - Ireland (IE)
4210114115,4210145865,IBM Research - Tokyo (JP)
4210114115,4210156936,IBM Research - Austin (US)
4210114115,4210167297,IBM Research - Haifa (IL)
4210114143,2799696014,Corixa Corporation (US)
4210114444,2252078561,Meta (Israel) (IL)
4210114444,4210111288,Meta (United Kingdom) (GB)
4210114445,4210097513,Women's Hospital (US)
4210114445,4210111446,A. Alfred Taubman Health Care Center (US)
4210114445,4210117557,Michigan Center for Translational Pathology (US)
4210114445,4210151884,C. S. Mott Children's Hospital (US)
4210114445,4390039285,U-M Rogel Cancer Center
4210114575,2799360765,Thomas Jefferson University Hospital (US)
4210114836,1314696892,Fermi National Accelerator Laboratory (US)
4210115238,169724904,Zimmer Biomet (Netherlands) (NL)
4210115238,901242617,Zimmer Biomet (Switzerland) (CH)
4210115238,4210086142,Zimmer Biomet (United Kingdom) (GB)
4210115238,4210099379,Zimmer Biomet (Germany) (DE)
4210115238,4210111186,Zimmer Biomet (France) (FR)
4210115976,2802230104,"Edward Hines, Jr. VA Hospital (US)"
4210115976,2802625597,Captain James A. Lovell Federal Health Care Center (US)
4210115976,4210101863,Milwaukee VA Medical Center (US)
4210115976,4210135737,Jesse Brown VA Medical Center (US)
4210115976,4210141342,William S. Middleton Memorial Veterans Hospital (US)
4210117453,4210134579,Dana-Farber/Harvard Cancer Center (US)
4210117453,4210161994,Dana-Farber Brigham Cancer Center (US)
4210117453,4210166317,Dana-Farber/Boston Children's Cancer and Blood Disorders Center (US)
4210117499,1305782762,Greenwich Hospital (US)
4210117499,1323778983,Yale New Haven Hospital (US)
4210117499,2802074625,Bridgeport Hospital (US)
4210117499,4210165192,Smilow Cancer Hospital (US)
4210117619,127128434,Genomics Institute of the Novartis Research Foundation (US)
4210117924,4210117246,Minneapolis VA Health Care System (US)
4210117924,4210132436,Fargo VA Health Care System (US)
4210117924,4210155874,VA Nebraska Western Iowa Health Care System (US)
4210118014,186131212,Chevron (Netherlands) (NL)
4210118014,4210092304,Chevron (United Kingdom) (GB)
4210118014,4210111645,Chevron (Canada) (CA)
4210118014,4210126424,Chevron (Australia) (AU)
4210118014,4210147721,Chevron (China) (HK)
4210118014,4210159209,Chevron Phillips Chemical (United States) (US)
4210118434,1317886745,Virginia Mason Medical Center (US)
4210118434,2799432647,St. Elizabeth Hospital in Enumclaw (US)
4210118434,2800495341,St. Clare Hospital in Lakewood (US)
4210118434,4210137649,St. Joseph Medical Center in Tacoma (US)
4210118434,4391012615,Benaroya Research Institute
4210119004,4210088910,James A. Haley Veterans' Hospital (US)
4210119004,4210094153,Bay Pines VA Healthcare System (US)
4210119004,4210118777,North Florida/South Georgia Veterans Health System (US)
4210119004,4210126617,West Palm Beach VA Medical Center (US)
4210119004,4210133754,Orlando VA Medical Center (US)
4210119004,4210138718,VA Caribbean Healthcare System (PR)
4210119004,4210164554,Miami VA Healthcare System (US)
4210119109,4210101670,Indiana Geological and Water Survey (US)
4210119589,4210139568,Durham VA Medical Center (US)
4210120050,1343871089,Los Alamos National Laboratory (US)
4210122704,4210090619,Southeastern Fruit and Tree Nut Research Laboratory (US)
4210122704,4210092201,Southern Regional Research Center (US)
4210122704,4210092482,Southeast Watershed Research Laboratory (US)
4210122704,4210093500,Dale Bumpers National Rice Research Center (US)
4210122704,4210093707,National Soil Dynamics Research Laboratory (US)
4210122704,4210095422,"Center for Medical, Agricultural and Veterinary Entomology (US)"
4210122704,4210110627,Dale Bumpers Small Farms Research Center (US)
4210122704,4210132170,Harry K. Dupree Stuttgart National Aquaculture Research Center (US)
4210122704,4210135555,"Honey Bee Breeding, Genetics, and Physiology Laboratory (US)"
4210122704,4210141533,U.S. National Poultry Research Center (US)
4210122704,4210146069,Arkansas Children's Nutrition Center (US)
4210122704,4210148895,National Sedimentation Laboratory (US)
4210122704,4210148951,National Peanut Research Laboratory (US)
4210122704,4210149277,Invasive Plant Research Laboratory (US)
4210122704,4210155113,U.S. Horticultural Research Laboratory (US)
4210122704,4210161250,U.S. Vegetable Laboratory (US)
4210122704,4210164504,Aquatic Animal Health Research Laboratory (US)
4210122924,1289437631,Fox Chase Cancer Center (US)
4210124175,153167508,Smithsonian Astrophysical Observatory (US)
4210124175,4210106258,Harvard College Observatory (US)
4210124779,116578957,Goddard Institute for Space Studies (US)
4210124779,175682507,Armstrong Flight Research Center (US)
4210124779,1280536761,Ames Research Center (US)
4210124779,1294504835,Marshall Space Flight Center (US)
4210124779,1306266525,Goddard Space Flight Center (US)
4210124779,1319063186,Langley Research Center (US)
4210124779,1334627681,Jet Propulsion Laboratory (US)
4210124779,2799786008,Glenn Research Center (US)
4210124779,2799863703,Kennedy Space Center (US)
4210124779,2802384920,Stennis Space Center (US)
4210124779,2802713533,Wallops Flight Facility (US)
4210124779,4210124710,International Space Station (US)
4210124779,4210141636,Solar System Exploration Research Virtual Institute (US)
4210124779,4210149382,Johnson Space Center (US)
4210124779,4391768265,NASA Earth Science
4210125099,4210127938,Mayo Clinic Hospital (US)
4210125474,204866599,VA Palo Alto Health Care System (US)
4210125474,4210111178,VA Pacific Islands Health Care System (US)
4210125474,4210132582,VA Sierra Nevada Health Care System (US)
4210125474,4210143381,San Francisco VA Health Care System (US)
4210125474,4210147977,VA Central California Health Care System (US)
4210125474,4210156491,VA Northern California Health Care System (US)
4210126032,23732399,Montana State University (US)
4210126032,193198326,Montana State University Billings (US)
4210126032,4210150662,Montana State University–Northern (US)
4210126298,4210153043,Duke University Hospital (US)
4210126298,4390039326,Duke Cancer Institute
4210127612,4210089364,John D. Dingell VA Medical Center (US)
4210127612,4210102099,VA Ann Arbor Healthcare System (US)
4210127612,4210110049,Richard L. Roudebush VA Medical Center (US)
4210127612,4210110978,Louis Stokes Cleveland VA Medical Center (US)
4210127612,4210118261,Battle Creek VA Medical Center (US)
4210127612,4210131414,Dayton VA Medical Center (US)
4210127612,4210143084,Cincinnati VA Medical Center (US)
4210127875,1304085615,Nvidia (United Kingdom) (GB)
4210128969,1291425158,Google (United States) (US)
4210128969,4210090411,DeepMind (United Kingdom) (GB)
4210131007,4210085863,John Wiley & Sons (Germany) (DE)
4210131007,4210114768,John Wiley & Sons (United Kingdom) (GB)
4210131075,2799702486,Charlie Norwood VA Medical Center (US)
4210131075,2801500240,Wm. Jennings Bryan Dorn VA Medical Center (US)
4210131075,4210115616,Birmingham VA Medical Center (US)
4210131075,4210132004,Ralph H. Johnson VA Medical Center (US)
4210131075,4210136006,Tuscaloosa VA Medical Center (US)
4210131075,4210149289,Atlanta VA Health Care System (US)
4210131357,92446798,Colorado State University (US)
4210131357,114312114,Colorado State University Pueblo (US)
4210132596,2799905417,UW Health University Hospital (US)
4210132746,35462925,Southern Connecticut State University (US)
4210132746,154264771,Central Connecticut State University (US)
4210132746,203331390,Eastern Connecticut State University (US)
4210132746,204366597,Western Connecticut State University (US)
4210133143,179059509,Dow Chemical (Japan) (JP)
4210133143,1280527723,Dow Chemical (India) (IN)
4210133143,4210119736,Dow Chemical (Canada) (CA)
4210133143,4210142360,Dow Chemical (Netherlands) (NL)
4210133143,4210145213,Dow Chemical (Brasil) (BR)
4210133143,4210150002,Dow Chemical (China) (CN)
4210133143,4388891856,Union Carbide (United States)
4210133905,4210110523,Geriatric Research Education and Clinical Center (US)
4210134091,1325784139,Yahoo (United Kingdom) (GB)
4210134091,2800095910,Yahoo (Spain) (ES)
4210134534,4210094308,Immune Tolerance Network (US)
4210134534,4210096703,International Centers for Excellence in Research (IN)
4210134769,1308699925,UPMC Hamot (US)
4210134769,2799551006,Harrisburg Hospital (US)
4210134769,2800558167,UPMC Altoona (US)
4210134769,2800817755,UPMC Central Pa (US)
4210134769,4210090793,Shadyside Hospital (US)
4210134769,4210106153,Magee-Womens Hospital (US)
4210134769,4210115995,UPMC Presbyterian (US)
4210134769,4210130600,Children's Hospital of Pittsburgh (US)
4210134769,4210138181,UPMC Montefiore (US)
4210134769,4210142409,UPMC McKeesport (US)
4210134769,4210155891,McGowan Institute for Regenerative Medicine (US)
4210137306,1334016132,Lucile Packard Children's Hospital (US)
4210137306,4390039303,Stanford Cancer Institute
4210137549,36527812,Halliburton (United Kingdom) (GB)
4210137750,4210096636,"University of California, Irvine Medical Center (US)"
4210138024,4210094503,Boise VA Medical Center (US)
4210138024,4210094549,VA Puget Sound Health Care System (US)
4210138094,4210088410,Beltsville Human Nutrition Research Center (US)
4210138094,4210111395,Jean Mayer Human Nutrition Research Center on Aging (US)
4210138094,4210120146,Plum Island Animal Disease Center (US)
4210138094,4210125976,Beltsville Agricultural Research Center (US)
4210138094,4210126162,National Center for Cool and Cold Water Aquaculture (US)
4210138094,4210137888,U.S. National Arboretum (US)
4210138094,4210142299,Robert W. Holley Center for Agriculture & Health (US)
4210138094,4210147002,Eastern Regional Research Center (US)
4210138094,4210151807,National Cold Water Marine Aquaculture Center (US)
4210138094,4210155857,Appalachian Fruit Research Laboratory (US)
4210138311,1282311441,Lawrence Livermore National Laboratory (US)
4210138636,1299501804,Michael E. DeBakey VA Medical Center (US)
4210138636,4210099013,Central Arkansas Veterans Healthcare System (US)
4210138636,4210134675,Southeast Louisiana Veterans Health Care System (US)
4210138636,4210136506,Overton Brooks VA Medical Center (US)
4210138636,4210144720,G.V. (Sonny) Montgomery VA Medical Center (US)
4210138663,4210098770,Southern Arizona VA Health Care System (US)
4210138663,4210099595,VA San Diego Healthcare System (US)
4210138663,4210113157,Phoenix VA Health Care System (US)
4210138663,4210141570,VA Loma Linda Healthcare System (US)
4210138663,4210154430,VA Long Beach Healthcare System (US)
4210138663,4210154741,New Mexico VA Health Care System (US)
4210138663,4210156876,VA Greater Los Angeles Healthcare System (US)
4210140341,1314596251,Allen Institute for Brain Science (US)
4210140816,4210106787,Gilead Sciences (United Kingdom) (GB)
4210140816,4210123473,Gilead Sciences (Spain) (ES)
4210140816,4210156700,Gilead Sciences (Germany) (DE)
4210140816,4210162951,Gilead Sciences (France) (FR)
4210140884,4210130649,Frederick National Laboratory for Cancer Research (US)
4210140884,4210149717,Center for Cancer Research (US)
4210140884,4210165553,SWOG Cancer Research Network (US)
4210140884,4391012607,Division of Cancer Epidemiology and Genetics
4210141039,29606459,University of Mississippi Medical Center (US)
4210141039,31807967,Mississippi University for Women (US)
4210141039,44854399,University of Southern Mississippi (US)
4210141039,57298602,Alcorn State University (US)
4210141039,61652871,Mississippi Valley State University (US)
4210141039,61937129,Jackson State University (US)
4210141039,82917088,Delta State University (US)
4210141039,99041443,Mississippi State University (US)
4210141039,368840534,University of Mississippi (US)
4210141337,107766831,NSF National Center for Atmospheric Research (US)
4210142480,6980041,Thermo Fisher Scientific (Israel) (IL)
4210142480,892709138,Thermo Fisher Scientific (Norway) (NO)
4210142480,4210086148,Thermo Fisher Scientific (Sweden) (SE)
4210142480,4210102558,Thermo Fisher Scientific (Netherlands) (NL)
4210142480,4210105216,Thermo Fisher Scientific (Japan) (JP)
4210142480,4210116620,Thermo Fisher Scientific (Czechia) (CZ)
4210142480,4210126472,Thermo Fisher Scientific (United Kingdom) (GB)
4210142480,4210153897,Thermo Fisher Scientific (Germany) (DE)
4210142480,4210165226,Thermo Fisher Scientific (China) (CN)
4210142672,200870766,Brookhaven National Laboratory (US)
4210143381,1315708478,San Francisco VA Medical Center (US)
4210143392,14334203,Penn Presbyterian Medical Center (US)
4210143392,2799810409,Hospital of the University of Pennsylvania (US)
4210143392,2800191209,Pennsylvania Hospital (US)
4210143392,2801219303,Graduate Hospital (US)
4210143392,4390039297,Abramson Cancer Center
4210144023,4210104138,VA North Texas Health Care System (US)
4210144023,4210116927,Central Texas Veterans Health Care System (US)
4210144023,4210144081,South Texas Veterans Health Care System (US)
4210144267,1332596392,Shriners Hospitals for Children - Erie (US)
4210144267,2800078164,Shriners Hospitals for Children - Portland (US)
4210144267,2800379310,Shriners Hospitals for Children - Houston (US)
4210144267,2801713311,Shriners Hospitals for Children - Galveston (US)
4210144267,2802125861,Shriners Hospitals for Children - Canada (CA)
4210144267,4210098869,Shriners Hospitals for Children - Mexico (MX)
4210144267,4210099057,Shriners Hospitals for Children - Greenville (US)
4210144267,4210102524,Shriners Hospitals for Children - Cincinnati (US)
4210144267,4210103356,Shriners Hospitals for Children - Northern California (US)
4210144267,4210107850,Shriners Hospitals for Children - Spokane (US)
4210144267,4210115081,Shriners Hospitals for Children - Boston (US)
4210144267,4210120831,Shriners Hospitals for Children - Tampa (US)
4210144267,4210129524,Shriners Hospitals for Children - Philadelphia (US)
4210144267,4210129781,Shriners for Children Medical Center - Pasadena (US)
4210144267,4210139556,Shriners Hospitals for Children - Chicago (US)
4210144267,4210158667,Shriners Hospitals for Children - St. Louis (US)
4210144267,4210159001,Shriners Hospitals for Children - Salt Lake City (US)
4210144267,4210159728,Shriners Hospitals for Children Medical Center - Lexington (US)
4210144876,2801279066,Duke Regional Hospital (US)
4210144876,4210107628,Duke Raleigh Hospital (US)
4210144876,4210126298,Duke Medical Center (US)
4210144876,4210153043,Duke University Hospital (US)
4210145274,4210088628,Northern Plains Agricultural Research Laboratory (US)
4210145274,4210088650,Center for Grain and Animal Health Research (US)
4210145274,4210099449,Center for Agricultural Resources Research (US)
4210145274,4210102783,Cropping Systems Research Laboratory (US)
4210145274,4210108380,Grazinglands Research Laboratory (US)
4210145274,4210118790,Grand Forks Human Nutrition Research Center (US)
4210145274,4210129801,Southern Plains Agricultural Research Center (US)
4210145274,4210135792,Roman L. Hruska U.S. Meat Animal Research Center (US)
4210145274,4210141908,Children's Nutrition Research Center at Baylor College of Medicine (US)
4210145274,4210143105,Northern Great Plains Research Laboratory (US)
4210145274,4210143518,Knipling-Bushland U.S. Livestock Insects Research Laboratory (US)
4210145274,4210159686,Fort Keogh Livestock and Range Research Laboratory (US)
4210145274,4210160422,Conservation and Production Research Laboratory (US)
4210145274,4210162149,Edward T. Schafer Agricultural Research Center (US)
4210145274,4210165003,"Grassland, Soil and Water Research Laboratory (US)"
4210146983,2800903681,Henrietta Egleston Hospital for Children (US)
4210146983,4210139024,Scottish Rite Hospital (US)
4210147340,4210093033,Lebanon VA Medical Center (US)
4210147340,4210133394,Philadelphia VA Medical Center (US)
4210147340,4210133905,VA Pittsburgh Healthcare System (US)
4210147340,4210146476,Coatesville Veterans Affairs Medical Center (US)
4210147340,4210158953,Wilmington VA Medical Center (US)
4210147348,1287470202,Marianjoy Rehabilitation Hospital (US)
4210147348,1296745818,Central DuPage Hospital (US)
4210147348,2801730953,Northwestern Medicine Lake Forest Hospital (US)
4210147348,4210089162,Northwestern Memorial Hospital (US)
4210147348,4390039227,Robert H. Lurie Comprehensive Cancer Center of Northwestern University
4210148268,2801159745,Huntsman Cancer Institute (US)
4210148589,2802992155,Riverview Medical Center (US)
4210148589,4210146417,Ocean Medical Center (US)
4210149382,4387155733,White Sands Test Facility
4210149743,4210101641,Mount Sinai Hospital (US)
4210149743,4210108294,Schwab Rehabilitation Hospital (US)
4210150094,196064397,Ludwig Cancer Research (BE)
4210150094,4210106789,Ludwig Cancer Research (GB)
4210150094,4210117758,Ludwig Cancer Research (CH)
4210150094,4210123010,Ludwig Cancer Research (AU)
4210150094,4210133710,Ludwig Cancer Research (SE)
4210150894,4210149862,Jacobs (United Kingdom) (GB)
4210151215,82497590,Auburn University (US)
4210151215,902671590,Auburn University at Montgomery (US)
4210151747,2799695311,Newport Hospital (US)
4210151747,2800446032,Rhode Island Hospital (US)
4210151747,2800634083,Bradley Hospital (US)
4210151747,4210112379,Hasbro Children's Hospital (US)
4210154437,2802705668,United States Army Combat Capabilities Development Command (US)
4210154632,192507692,National Center for Agricultural Utilization Research (US)
4210154632,4210119804,North Central Soil Conservation Research Laboratory (US)
4210154632,4210142913,National Animal Disease Center (US)
4210154632,4210143546,U.S. Dairy Forage Research Center (US)
4210154632,4210143869,National Laboratory for Agriculture and the Environment (US)
4210154632,4210145493,National Soil Erosion Research Laboratory (US)
4210154632,4210157478,Biological Control of Insects Research Laboratory (US)
4210154632,4210161159,Cereal Disease Laboratory (US)
4210156876,4210108215,VA West Los Angeles Medical Center (US)
4210156876,4210145304,VA Sepulveda Ambulatory Care Center (US)
4210157085,2800704349,Cooper University Hospital (US)
4210157085,4210089330,Cooper Medical School of Rowan University (US)
4210158053,430192,Appalachian State University (US)
4210158053,3970613,University of North Carolina at Pembroke (US)
4210158053,35777872,North Carolina Agricultural and Technical State University (US)
4210158053,65399651,Elizabeth City State University (US)
4210158053,87097829,University of North Carolina at Asheville (US)
4210158053,102149020,University of North Carolina at Charlotte (US)
4210158053,103406327,Western Carolina University (US)
4210158053,114027177,University of North Carolina at Chapel Hill (US)
4210158053,123127086,North Carolina Central University (US)
4210158053,137902535,North Carolina State University (US)
4210158053,153901656,University of North Carolina Wilmington (US)
4210158053,169335092,University of North Carolina at Greensboro (US)
4210158053,184654094,Fayetteville State University (US)
4210158053,186335123,East Carolina University (US)
4210158053,188405335,Winston-Salem State University (US)
4210158053,4210152011,North Carolina School of Science and Mathematics (US)
4210159288,4210105552,Mylan (South Africa) (ZA)
4210159288,4210132119,Mylan (India) (IN)
4210159288,4210142437,Mylan (Switzerland) (CH)
4210159294,1289243028,Oak Ridge National Laboratory (US)
4210159720,2801522702,Salem VA Medical Center (US)
4210159720,2801770128,Hunter Holmes McGuire VA Medical Center (US)
4210159720,4210106165,Beckley VA Medical Center (US)
4210159720,4210111379,W. G. (Bill) Hefner VA Medical Center (US)
4210159720,4210131455,Hampton VA Medical Center (US)
4210159720,4210132647,Iowa City VA Health Care System (US)
4210159720,4210139568,Durham VA Medical Center (US)
4210160418,2802366037,Baylor University Medical Center (US)
4210160418,4210102330,Baylor Scott & White Medical Center - Temple (US)
4210160418,4210110848,Baylor Medical Center at Garland (US)
4210160418,4210113944,Baylor Institute for Rehabilitation (US)
4210160418,4210156176,Baylor Jack and Jane Hamilton Heart and Vascular Hospital (US)
4210160641,112197944,San Antonio College (US)
4210160856,4390039352,UC Davis Comprehensive Cancer Center
4210161994,4210102457,Center for Neuro-Oncology (US)
4210162197,901861585,Vanderbilt University Medical Center (US)
4210163017,2800861319,Texas Health Dallas (US)
4210163017,4210126526,Texas Health Harris Methodist Hospital Fort Worth (US)
4210164053,2800667924,Sinai Hospital (US)
4210164053,4210101329,Northwest Hospital (US)
4210165192,2802730090,Yale Cancer Center (US)
4210165260,7287704,Jewish Hospital (US)
4210165260,4210099744,Mercy Children's Hospital (US)
4210165260,4210108299,Mercy Willard Hospital (US)
4210165260,4210122621,St. Elizabeth Youngstown Hospital (US)
4210165260,4210133357,St. Rita's Medical Center (US)
4210165260,4210140750,Anderson Hospital (US)
4210165260,4210161249,Fairfield Hospital (US)
